Temperature,Humidity,Hour,CO2,Occupancy
20.39,26.2,14,421.5,0
19.39,26.7,3,473.3333333,0
22.39,26.2675,16,1052.75,1
20.29,33,7,447.5,0
20.6,20.89,22,451,0
20.76,22.79,6,458.3333333,0
20.6,26.1,14,419.5,0
20.7,20.39,21,461,0
19.5,26.89,16,421.75,0
20.1,24.2,19,435.3333333,0
19.29,31.29,4,434.5,0
19.79,19.2,3,440.5,0
20.5,33.2,22,579.5,0
22.1,20.13333333,14,767.6666667,1
19.53333333,26.89,8,470.6666667,0
19.29,31.5,4,433,0
20.245,20.84,0,442,0
19.39,31.1,3,440.6666667,0
22.1,37.69,18,1784.5,0
20.6,21,22,452,0
21.2,21.06666667,19,592.6666667,0
22.34,26.39,16,1068.75,1
21.39,25.7,22,479,0
19.745,28.34,22,439.5,0
19.5,26.7,8,474,0
20.55,20.89,22,446,0
22.29,25.2,17,990.75,1
19.29,31,9,430,0
19.39,27.39,20,441.5,0
19.5,26.6,6,463,0
20.89,24.29,4,442,0
19.5,27.745,22,451,0
19.7,19.5,7,455,0
21.4725,19.945,13,713.4,0
19.5,26.5,7,472,0
22.5,27.025,15,1079.25,1
22.025,25.5975,9,948.25,1
21.7,37.045,18,1585,0
19.6,29.39,23,438,0
19.79,19,3,441.5,0
20.7,34.4175,9,568.75,1
21.6,18.39,10,457,0
20,18.65,0,435,0
21.2,21.745,18,631.5,0
19.2675,31.175,8,435.5,0
20.7,22.6,7,456,0
21.7,20.2,12,780.25,1
19.5,27.6,21,447.5,0
20.815,31.9925,10,1175.25,1
19.39,27.2,1,464,0
20.29,32.95,0,483.5,0
19.39,27.5,20,441,0
20.2,32.9,3,449,0
22.175,27.125,11,1136,1
20.42666667,18.89,3,431.6666667,0
20.445,33,23,546,0
19.29,31.1,8,441,0
22,38.23,15,1888.666667,1
22.2,27.1,11,1126.5,1
21.29,21.1,19,592.5,0
21.5,33.245,13,1254,1
20.5,19.34,19,489.5,0
21.29,25.7,22,469.5,0
19.7,19.29,7,453,0
20.4175,33.5675,8,499,1
20.39,19.2,20,471,0
19.32333333,31.42666667,4,439.3333333,0
19.5,27.29,23,447,0
21.29,21.29,10,835,1
19.39,27.6,19,437.5,0
20.89,20.1,21,462,0
21.2,25.6,23,472.5,0
19.29,31.7,5,436.3333333,0
19.56666667,30.2,1,436.3333333,0
20.1,33.09,5,447.5,0
19.7,19.34,7,449.5,0
19.39,26.7,4,468,0
22.2,27.245,19,584.5,0
19.6,28.84,23,435,0
19.29,26.7,4,473.5,0
19.6,29.89,0,446,0
19.39,31.05,3,437,0
21.1,24.945,2,440.5,0
19.79,19.39,4,446,0
19.29,27.2,1,464,0
19.2,31.7,6,431,0
20.5,34.09,20,795.5,0
19.39,30.7,2,439,0
21.66666667,19.2,13,624,1
22.15,26.6,11,1075.75,1
20.445,19.2,20,471.5,0
19.39,31.39,4,438,0
19.5,27,16,416,0
20.29,19.2,20,455,0
20.5,19,3,433.5,0
19.7,26.7,16,427.75,0
20.7,20.575,16,436.5,0
21.245,25.245,0,456.5,0
19.2225,31.125,8,432,0
21.365,18.89,15,443.25,0
20.5,33.7,21,694.3333333,0
20.39,32.9,0,499,0
19.945,18.7,1,440,0
19.29,26.2,6,466,0
22.5,27.745,15,1097,1
20.55,19,3,431,0
21.5,21.1,10,843,1
20.2,20.6,1,446,0
19.79,19.29,5,440,0
21.5,25.89,21,494.6666667,0
19.525,26.89,16,424.5,0
20.39,21.29,23,445.6666667,0
21.2,25.6,23,469,0
20.29,19.1,20,466,0
21.29,25.2,0,461,0
19.6,29.89,0,443,0
19.29,30.6,10,425,0
19.6,29.6,0,434.3333333,0
19.89,26.4725,15,422.25,0
19.39,31.1,2,436.6666667,0
20.5,34.09,21,756,0
19.66666667,29.1,23,440.6666667,0
20.89,19.945,21,469.5,0
19.46333333,27.49666667,23,448.3333333,0
20.5,33.09,22,584,0
21.32333333,21.2,10,838,1
20.1,21,0,444,0
19.2,31.5,6,435,0
20.445,33.245,22,593.5,0
20.34,26.2225,14,422.5,0
19.29,26.85666667,3,467.6666667,0
22.15,20.5,14,790,1
20.29,33.03,7,448.6666667,0
20.745,22.84,6,454,0
21.31,20.956,9,804.5,1
20.39,18.66666667,4,431.6666667,0
20.7,22.7,7,457.5,0
22.66666667,27.42666667,18,664.5,0
19.2,27.7,19,436,0
19.745,19.39,6,443,0
19.29,31,9,433,0
21.1,20.2,18,649.5,0
19.29,26.29,6,467,0
20.34,33,0,499.5,0
19.745,27.7,22,435,0
19.39,27.39,20,447,0
20.29,22.6,18,434,0
20.6,26.125,14,421,0
20.89,23.5,5,443,0
21.9725,37.795,15,1826.5,1
20.445,19.05,2,435,0
20.89,23.39,5,452.3333333,0
21.7,18.4725,15,442.5,0
22,38.5675,16,1938.25,1
20,18.79,0,441,0
20,18.745,0,437,0
19.79,27.29,21,442,0
20.89,19.745,18,578.5,0
19.26,31.46333333,6,428.3333333,0
20.5,31.1,9,954,1
19.6,28.89,23,439,0
19.39,30.575,9,426.5,0
22.39,26.1,13,931.75,0
22.6,26.05,13,957,0
19.39,26.7,2,470.5,0
19.5,30.79,2,447,0
20.89,23.6,5,452.5,0
19.39,31,3,435,0
19.7,28.5,22,439,0
21.4175,33.5675,11,1470.5,1
23,27.2,18,681.5,0
19.89,19,2,435,0
19.42666667,30.53333333,2,441,0
20.63333333,19.32333333,19,523.6666667,0
20.445,18.7,4,432.5,0
22.13333333,24.2,17,886,1
20.5,19.79,1,433.6666667,0
20.29,18.79,5,436.5,0
21.7,20.14,12,773.5,1
21.92666667,27.1,19,555,0
20.1,24.2,19,443,0
21.7,19.075,13,634.25,1
20.55,20.89,17,431,0
21.39,24.29,8,789.6666667,1
20.2,18.5,7,427,0
21.754,20.896,10,853.25,1
20.29,19.2,20,452.5,0
19.39,27.1,17,429.5,0
20.7,20.445,21,461,0
20.89,19.945,16,437,0
21,35.76,9,739,1
21.2,25.6,23,474,0
19.7,19.39,6,442,0
19.5,27.7,22,452,0
19.29,30.9175,9,434,0
22.025,23.9175,18,847,1
20.89,23.6,5,446,0
19.39,30.84,2,438,0
20.7,27.46333333,13,425,0
20.29,33.2,8,451.5,0
19.79,26.6,16,418.6666667,0
20.7,27.175,13,424.75,0
19.29,31.6,5,433.5,0
19.89,27.1,21,438,0
19.245,30.945,9,427.75,0
19.39,30.6,2,440,0
19.7,19.39,5,441,0
20.34,19.29,19,498,0
21.2,25.05,1,439.5,0
19.2225,30.5,10,428,0
21.79,18.2,10,453.5,0
19.66666667,19.35666667,7,449.3333333,0
19.6,29.89,0,435.5,0
23,27.125,18,686,1
19.7,30.1,12,425,0
22.39,28.2925,14,1067.75,1
19.89,26.89,21,443,0
21.7,21.516,17,872.75,1
22.1,26.5,11,1054,1
20,18.7,23,441,0
19.89,18.89,23,435,0
19.39,26.66666667,3,471.6666667,0
19.5,26.2,7,473,0
19.89,26.6,21,441.5,0
21.39,33.7,14,1187.75,1
19.39,26.89,2,472,0
21.2,25.29,0,452,0
19.7,19.29,5,444.5,0
21.745,18.245,10,459,0
20.7,22.5,7,454.5,0
20,18.89,22,442.5,0
21.26,23.85666667,8,641,1
20.39,22.245,18,433,0
21.89,19.32333333,14,680,1
20.6,31.32333333,9,1013,1
20.2,19,21,441.5,0
20.46333333,19.22666667,2,432.6666667,0
21.05,24.945,2,440,0
21.2,19.39,20,472,0
21.745,18.34,15,442,0
20.6,19.6,2,436,0
20.7,22.79,7,459,0
20.89,36,19,1204,0
21.5,33.845,12,1330.5,1
20.89,23.1,6,452,0
21.79,22.05,16,961.5,1
20.7,20.5,21,461,0
19.445,26.89,0,462.5,0
21.1,25.5,0,446,0
19.39,31.1,3,440.5,0
19.7,19.39,6,444,0
20.5,33.9,21,726,0
21.5,20.725,10,839,1
19.66666667,19.35666667,7,448.3333333,0
